"Cisp";"Ano";"Mês";"Titulo";"Sexo";"Cor";"Idade";"Vítimas"
"90";"2024";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"90";"2024";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"90";"2024";"4";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"90";"2024";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"90";"2024";"4";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"90";"2024";"4";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"90";"2024";"6";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"91";"2022";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"91";"2022";"5";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"91";"2022";"5";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"91";"2022";"5";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"91";"2022";"6";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"91";"2022";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"91";"2022";"6";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"91";"2022";"7";"Injúria por preconceito";"Feminino";"Parda";"60 anos ou mais";1
"91";"2022";"7";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"91";"2022";"10";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"91";"2023";"3";"Injúria por preconceito";"Feminino";"Branca";"0 a 17 anos";1
"91";"2023";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"91";"2023";"5";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"91";"2023";"6";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";2
"91";"2023";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"91";"2023";"9";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"91";"2023";"9";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"91";"2023";"10";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"91";"2023";"11";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"91";"2024";"1";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"91";"2024";"1";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";2
"91";"2024";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"91";"2024";"4";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"91";"2024";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"91";"2024";"4";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"91";"2024";"6";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"91";"2024";"6";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"92";"2022";"12";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"92";"2024";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"93";"2022";"1";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"93";"2022";"1";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"93";"2022";"2";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"93";"2022";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"93";"2022";"2";"Injúria por preconceito";"Masculino";"Branca";"60 anos ou mais";1
"93";"2022";"3";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"93";"2022";"3";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";1
"93";"2022";"3";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"93";"2022";"4";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"93";"2022";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"93";"2022";"5";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"93";"2022";"5";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"93";"2022";"5";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"18 a 59 anos";1
"93";"2022";"6";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"93";"2022";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"93";"2022";"6";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"93";"2022";"6";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"93";"2022";"7";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"93";"2022";"8";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"93";"2022";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"93";"2022";"8";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"93";"2022";"10";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";2
"93";"2022";"10";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"93";"2022";"10";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"93";"2022";"10";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"93";"2022";"10";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"93";"2022";"11";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"93";"2022";"11";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";3
"93";"2023";"1";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"93";"2023";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"93";"2023";"1";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"93";"2023";"3";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"93";"2023";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"93";"2023";"3";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"93";"2023";"4";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"93";"2023";"4";"Injúria por preconceito";"Masculino";"Amarela";"60 anos ou mais";1
"93";"2023";"5";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"93";"2023";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"93";"2023";"7";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"93";"2023";"7";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";2
"93";"2023";"8";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"93";"2023";"8";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";2
"93";"2023";"8";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"93";"2023";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"93";"2023";"9";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"93";"2023";"9";"Injúria por preconceito";"Masculino";"Parda";"0 a 17 anos";1
"93";"2023";"9";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"93";"2023";"9";"Injúria por preconceito";"Não informado";"Branca";"18 a 59 anos";1
"93";"2023";"10";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";2
"93";"2023";"10";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"93";"2023";"10";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"93";"2023";"10";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"18 a 59 anos";1
"93";"2023";"11";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"93";"2023";"11";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"93";"2023";"12";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"93";"2024";"1";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"93";"2024";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"93";"2024";"1";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";2
"93";"2024";"1";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"18 a 59 anos";1
"93";"2024";"2";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"93";"2024";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"93";"2024";"2";"Injúria por preconceito";"Masculino";"Parda";"0 a 17 anos";1
"93";"2024";"2";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"93";"2024";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"93";"2024";"2";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"93";"2024";"3";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"93";"2024";"3";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";2
"93";"2024";"3";"Injúria por preconceito";"Feminino";"Parda";"Sem informação";1
"93";"2024";"3";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"93";"2024";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"93";"2024";"4";"Injúria por preconceito";"Masculino";"Branca";"60 anos ou mais";1
"93";"2024";"5";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"93";"2024";"5";"Injúria por preconceito";"Masculino";"Não informada";"18 a 59 anos";1
"93";"2024";"6";"Injúria por preconceito";"Feminino";"Branca";"0 a 17 anos";1
"93";"2024";"6";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";1
"93";"2024";"6";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"93";"2024";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"95";"2022";"1";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"95";"2022";"2";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"95";"2022";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"95";"2022";"8";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"95";"2022";"9";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"95";"2023";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"95";"2023";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"95";"2023";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"95";"2023";"9";"Injúria por preconceito";"Masculino";"Branca";"60 anos ou mais";1
"95";"2023";"12";"Injúria por preconceito";"Feminino";"Branca";"0 a 17 anos";1
"95";"2024";"2";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"95";"2024";"2";"Injúria por preconceito";"Masculino";"Branca";"60 anos ou mais";1
"95";"2024";"3";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"95";"2024";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"95";"2024";"5";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";2
"96";"2022";"1";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"96";"2022";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"96";"2022";"4";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"96";"2022";"5";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"96";"2022";"6";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"96";"2022";"7";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";2
"96";"2022";"7";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"96";"2022";"8";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"96";"2022";"9";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"96";"2022";"11";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"96";"2023";"1";"Injúria por preconceito";"Masculino";"Negra";"60 anos ou mais";1
"96";"2023";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"96";"2023";"4";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"96";"2023";"4";"Preconceito de Raça ou de Cor";"Masculino";"Parda";"18 a 59 anos";1
"96";"2023";"5";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"0 a 17 anos";1
"96";"2023";"5";"Preconceito de Raça ou de Cor";"Masculino";"Parda";"0 a 17 anos";1
"96";"2023";"6";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"96";"2023";"7";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"96";"2023";"9";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"96";"2023";"10";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";1
"96";"2023";"11";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"96";"2023";"12";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";2
"96";"2023";"12";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"18 a 59 anos";1
"96";"2023";"12";"Preconceito de Raça ou de Cor";"Masculino";"Parda";"18 a 59 anos";1
"96";"2024";"1";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";2
"96";"2024";"1";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"96";"2024";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"96";"2024";"4";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"96";"2024";"4";"Injúria por preconceito";"Masculino";"Branca";"60 anos ou mais";1
"96";"2024";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"96";"2024";"5";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"96";"2024";"6";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"96";"2024";"6";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"97";"2023";"9";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"97";"2023";"11";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"97";"2024";"3";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"97";"2024";"5";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"98";"2022";"6";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"98";"2023";"4";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"98";"2023";"6";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"98";"2023";"8";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"98";"2024";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"99";"2022";"7";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"99";"2022";"11";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";1
"99";"2022";"11";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"99";"2023";"8";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"99";"2024";"5";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"100";"2022";"6";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"100";"2022";"7";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"100";"2023";"2";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"100";"2023";"3";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"18 a 59 anos";1
"100";"2023";"4";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"100";"2023";"5";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"100";"2023";"8";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"100";"2023";"9";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"100";"2023";"11";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"100";"2023";"11";"Preconceito de Raça ou de Cor";"Masculino";"Parda";"18 a 59 anos";1
"100";"2024";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"100";"2024";"5";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"101";"2022";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"101";"2022";"9";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"101";"2022";"9";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"101";"2022";"12";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"101";"2023";"5";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"101";"2023";"5";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"101";"2023";"6";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";1
"101";"2023";"7";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"104";"2022";"3";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"104";"2022";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"104";"2022";"10";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"104";"2022";"11";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"104";"2023";"10";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"104";"2024";"5";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"104";"2024";"5";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"105";"2022";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";2
"105";"2022";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"105";"2022";"3";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"105";"2022";"4";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"105";"2022";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"105";"2022";"5";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"105";"2022";"5";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"105";"2022";"6";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"105";"2022";"6";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"105";"2022";"7";"Injúria por preconceito";"Masculino";"Não informada";"18 a 59 anos";1
"105";"2022";"8";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";2
"105";"2022";"8";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"105";"2022";"9";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";2
"105";"2022";"10";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";2
"105";"2022";"11";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"105";"2022";"11";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"105";"2023";"1";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"105";"2023";"1";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"18 a 59 anos";1
"105";"2023";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";3
"105";"2023";"2";"Preconceito de Raça ou de Cor";"Masculino";"Parda";"18 a 59 anos";2
"105";"2023";"2";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"105";"2023";"3";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";3
"105";"2023";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";3
"105";"2023";"3";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"105";"2023";"3";"Preconceito de Raça ou de Cor";"Masculino";"Não informada";"18 a 59 anos";1
"105";"2023";"4";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"105";"2023";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"105";"2023";"5";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"105";"2023";"5";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"105";"2023";"5";"Injúria por preconceito";"Masculino";"Negra";"60 anos ou mais";1
"105";"2023";"5";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"18 a 59 anos";2
"105";"2023";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"105";"2023";"6";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"105";"2023";"6";"Preconceito de Raça ou de Cor";"Masculino";"Branca";"18 a 59 anos";1
"105";"2023";"7";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"105";"2023";"7";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"105";"2023";"7";"Injúria por preconceito";"Feminino";"Não informada";"60 anos ou mais";1
"105";"2023";"7";"Preconceito de Raça ou de Cor";"Masculino";"Branca";"18 a 59 anos";1
"105";"2023";"7";"Preconceito de Raça ou de Cor";"Masculino";"Parda";"18 a 59 anos";1
"105";"2023";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"105";"2023";"8";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"0 a 17 anos";1
"105";"2023";"9";"Injúria por preconceito";"Feminino";"Parda";"60 anos ou mais";1
"105";"2023";"9";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"105";"2023";"9";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"105";"2023";"9";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"105";"2023";"10";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"105";"2023";"10";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"105";"2023";"11";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"0 a 17 anos";1
"105";"2023";"11";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"105";"2023";"11";"Preconceito de Raça ou de Cor";"Masculino";"Branca";"18 a 59 anos";1
"105";"2023";"11";"Preconceito de Raça ou de Cor";"Masculino";"Parda";"18 a 59 anos";2
"105";"2023";"12";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"105";"2023";"12";"Preconceito de Raça ou de Cor";"Feminino";"Não informada";"18 a 59 anos";1
"105";"2024";"1";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"105";"2024";"2";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"105";"2024";"3";"Injúria por preconceito";"Feminino";"Negra";"Sem informação";1
"105";"2024";"3";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"18 a 59 anos";1
"105";"2024";"4";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"105";"2024";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"105";"2024";"4";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"0 a 17 anos";1
"105";"2024";"6";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"105";"2024";"6";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"105";"2024";"6";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"105";"2024";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"105";"2024";"6";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"106";"2022";"1";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"106";"2022";"1";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"106";"2022";"2";"Preconceito de Raça ou de Cor";"Masculino";"Branca";"18 a 59 anos";2
"106";"2022";"3";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"106";"2022";"4";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"106";"2022";"5";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"106";"2022";"7";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"106";"2022";"7";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"106";"2022";"9";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"106";"2022";"11";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"106";"2022";"11";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"106";"2022";"11";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"106";"2022";"12";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"106";"2022";"12";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"106";"2023";"1";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"106";"2023";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"106";"2023";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"106";"2023";"4";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"106";"2023";"4";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"106";"2023";"4";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"106";"2023";"5";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"106";"2023";"6";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"106";"2023";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"106";"2023";"10";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"106";"2023";"10";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"106";"2023";"11";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"106";"2024";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"106";"2024";"1";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"106";"2024";"2";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"106";"2024";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"106";"2024";"6";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"107";"2022";"2";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";2
"107";"2022";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"107";"2022";"5";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"107";"2022";"5";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"107";"2022";"7";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"107";"2022";"11";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"107";"2023";"1";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"107";"2023";"2";"Injúria por preconceito";"Masculino";"Negra";"60 anos ou mais";1
"107";"2023";"4";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"107";"2023";"7";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"107";"2023";"7";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"107";"2023";"9";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"107";"2023";"9";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
